연,월,일,시,분,수신지역,내용
2020,12,9,13,57,동작구,"[동작구청]506~512번째 확진자(완치자 320명)발생,상세내용 홈페이지 및 블로그 등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran"
2020,12,9,14,15,금천구,"[금천구청]확진자 5명(152~156번째) 발생, 불필요한 외출 및 모임 취소, 마스크 착용 및 환기 철저, 카카오톡 채널 pf.kakao.com/_hUpLxb"
2020,12,9,15,31,양천구,"[양천구청] 확진자 394~399번째 발생안내 (목4동, 신월2,4동, 신정1,7동). blog.naver.com/yangcheon2016/222167943174"
2020,12,9,16,3,중구,[중구청] 152~156번째 확진자 발생. 자세한 내용은 중구청 홈페이지를 참고하시기 바랍니다. vo.la/quyIy
2020,12,9,16,10,동작구,"[동작구청]513번째 확진자(완치자 320명)발생,상세내용 홈페이지 및 블로그 등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran"
2020,12,9,16,45,마포구,[마포구청] 확진자 12명 발생. 역학조사 진행 중이며 이동동선은 추후 홈페이지 및 블로그 참고바랍니다. blog.naver.com/prmapo77
2020,12,9,16,57,중랑구,[중랑구청] 426번 추가확진자(면목7동)발생. 역학조사 진행 중. 완료 즉시 홈페이지 공개 예정입니다.
2020,12,9,17,42,관악구,[관악구청] 코로나 확진자 18명 발생 및 우리구 확진자 역학조사 결과 공개 자세한 내용은 블로그 참고 바랍니다. blog.naver.com/gwanak_gu
2020,12,9,17,44,종로구,"[종로구청]관내 155번 확진자 발생 알림. 역학조사 진행중이며, 추후 홈페이지 및 블로그 공개 예정입니다. blog.naver.com/jongno0401"
2020,12,9,17,59,서대문구,"[서대문구청]코로나19. 317~325번째 확진자 발생. 역학조사 중. 자세한 사항 구홈페이지, 블로그 공개 예정입니다 blog.naver.com/sdmstory"
2020,12,9,18,17,서초구,"[서초구청] 604~606번째 확진자 발생. 상세내용 홈페이지(seocho.go.kr)확인. 외출·모임 자제, 마스크 착용, 거리두기 등 방역수칙 준수바랍니다."
2020,12,9,18,19,구로구,"[구로구청]코로나19 확진자 5명 발생(333~337번), 역학조사후 동선공개, 구청 블로그(홈페이지) 참고바랍니다 blog.naver.com/digital9ro"
2020,12,9,18,19,은평구,[은평구청]은평 457~467번 확진자 발생. 역학조사 진행중. 상세 내용은 추후 홈페이지 및 블로그 참고바랍니다 blog.naver.com/eunpyeonggu
2020,12,9,18,31,중랑구,[중랑구청] 면남초등학교(면목7동) 관련 학생 및 교직원 236명 코로나19 검사 검체채취 완료. 검사결과는 12.10(목) 공개예정입니다.
2020,12,9,18,38,송파구,"[송파구청]12. 9(수) 18시30분 현재 코로나19 확진자 12명 추가발생, 역학조사 진행중. 관련내용은 홈페이지(songpa.go.kr)를 참고바랍니다."
2020,12,9,18,47,용산구,"[용산구청]코로나 284~289번 확진자(6명)발생. 역학조사중 / 거리두기, 마스크착용 등 방역수칙 준수 바랍니다. blog.naver.com/ysnblog"
2020,12,9,19,16,강서구,[강서구청] 강서구 확진자 가족 등 환자 12명 발생 안내. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi
2020,12,9,19,22,중랑구,[중랑구청] 417~426번 확진자 역학조사 및 방역완료. 세부내용 홈페이지 및 블로그 blog.naver.com/jung_nang_gu 참조 바랍니다.
2020,12,9,19,31,동대문구,"[동대문구청]370~380번 확진자발생, ddm4you.blog.me 참조하시고, 코로나 확산으로 보건소 선별진료소를 평일21시, 주말18시까지 확대운영합니다."
2020,12,9,19,38,강동구,[강동구청]12.9.(수)18시기준 코로나19 확진자 4명 발생 및 강동소방서 확진자발생 상황 등 안내. 세부내용 홈페이지(c19.gd.go.kr) 참고바랍니다.
2020,12,9,19,38,영등포구,[영등포구청] 코로나 확진자 6명 발생. 상세내용은 구청홈페이지 확인바랍니다. ☞ corona.ydp.go.kr
2020,12,9,19,39,강남구,[강남구청] 618~642번 확진자 발생(gangnam.go.kr). 평일 강남구보건소 선별진료소 21시까지 운영. 이상 증상 있으면 즉시 검체검사 바랍니다
2020,12,9,19,51,관악구,[관악구청] 11.30.~12.7. 관악구 제일세탁(관천로11길 18) 방문자 중 증상이 있으신 분은 가까운 보건소 선별진료소에서 검사바랍니다.
2020,12,9,20,2,구로구,"[구로구청]코로나19 확진자 1명발생(338번,구로5동), 역학조사후 동선공개, 구청 블로그(홈페이지) 참고바랍니다 blog.naver.com/digital9ro"
2020,12,9,20,33,광진구,"[광진구청] 245~251번 확진자 발생, 226~251번 동선 알림(심층역학조사 진행 중) 자세한내용 gwangjin.go.kr 확인바랍니다."
2020,12,10,9,41,도봉구,"[도봉구청] 12. 10(목) 확진자2명 발생(380,381번, 쌍문1동, 창4동). 역학조사결과 이동동선 및 조치사항 홈페이지 공개예정입니다."
2020,12,10,10,2,노원구,"[노원구청] 12.10(목) 확진자 12명 발생(552~563번). 동선 및 조치사항 구 홈페이지 공개, blog.naver.com/goodnowon 참고바랍니다"
2020,12,10,10,29,성동구,[성동구청] 12/2(수)~8(화) 빛의자녀교회(성수2가3동) 예배 및 방문자는 가까운 보건소에서 코로나19검사를 받으시기 바랍니다.(02-2286-7172)
2020,12,10,10,35,강동구,[강동구청]12.10.(목) 10시 기준 코로나19 확진자 7명 발생 및 역학조사 결과안내. 세부내용은 홈페이지(c19.gd.go.kr) 참고해 주시기 바랍니다.
2020,12,10,10,45,중랑구,"[중랑구청] 12.10.(목) 확진자 16명(427~442번, 면목2, 면목4, 면목5, 면목7, 상봉2, 중화2, 망우3, 신내2) 발생. 역학조사 진행 중."
2020,12,10,10,45,중랑구,[중랑구청] 완료 즉시 홈페이지 blog.naver.com/jung_nang_gu 공개 예정입니다.
2020,12,10,10,57,중랑구,"[중랑구청] 면남초등학교(면목7동) 학생 및 교직원 236명 전원 음성 판정. 다중이용시설 자제, 마스크 착용, 거리두기 등 방역수칙을 준수해 주시기 바랍니다."
2020,12,10,11,45,성북구,[성북구청] 530~535번 확진자 발생. 거주지 등 방역 완료. 자세한 사항은 홈페이지 및 블로그 참고바랍니다. blog.naver.com/storysb
2020,12,10,11,53,광진구,[광진구청] 252~256번 확진자 발생 알림(gwangjin.go.kr) 코로나19 증상 유무와 관계없이 가까운 보건소 선별진료소에서 검사 가능!!
2020,12,10,12,51,성동구,"[성동구청]12.10(목) 확진자 8명 발생(265번~272번/60대 2명, 40대 1명, 30대 3명, 10대 이하 2명) 홈페이지 참고 c19.sd.go.kr"
2020,12,10,13,20,강북구,"[강북구청]확진자4명(240~243번)발생, 동선 홈페이지( gangbuk.go.kr/intro_gb.jsp )추후 공개예정. 유증상시 강북보건소 검사바랍니다."
2020,12,10,13,31,동작구,"[동작구청]514~521번째 확진자(완치자 328명)발생,상세내용 홈페이지 및 블로그 등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran"
2020,12,10,14,51,중랑구,[중랑구청] 443번 추가확진자(면목2동)발생. 역학조사 진행 중. 완료 즉시 홈페이지 공개 예정입니다.
2020,12,10,15,44,동작구,"[동작구청]522~527번째 확진자(완치자 328명)발생,상세내용 홈페이지 및 블로그 등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran"
2020,12,10,16,50,노원구,"[노원구청] 추가 확진자4명(공릉2,중계1동 각2명)발생(564~567번). 동선역학조사후 홈페이지, blog.naver.com/goodnowon 공개하겠습니다"
2020,12,10,17,9,송파구,"[송파구청]12.10(목) 17시 현재 코로나19 확진자 8명 추가발생, 역학조사 진행중. 관련내용은 홈페이지(songpa.go.kr)를 참고바랍니다."
2020,12,10,17,21,양천구,"[양천구청]확진자 400~414번째 발생안내 (목1,4,신정3,6,7동). 블로그 참조 blog.naver.com/yangcheon2016/222169274245"
2020,12,10,17,25,마포구,[마포구청] 확진자 9명 발생. 역학조사 진행 중이며 이동동선은 추후 홈페이지 및 블로그 참고바랍니다. blog.naver.com/prmapo77
2020,12,10,17,41,중구,[중구청] 157~160번째 확진자 발생. 자세한 내용은 중구청 홈페이지를 참고하시기 바랍니다. vo.la/quyIy
2020,12,10,17,48,서초구,"[서초구청] 607~617번째 확진자 발생. 상세내용 홈페이지(seocho.go.kr) 확인. 외출·모임 자제, 마스크 착용, 거리두기 등 방역수칙 준수바랍니다."
2020,12,10,17,55,종로구,"[종로구청]관내 156,157번 확진자 발생 알림. 역학조사 진행중이며, 추후 홈페이지 및 블로그 공개 예정입니다. blog.naver.com/jongno0401"
2020,12,10,18,4,관악구,[관악구청] 코로나 확진자 13명 발생 및 우리구 확진자 역학조사 결과 공개 자세한 내용은 블로그 참고바랍니다. blog.naver.com/gwanak_gu
2020,12,10,18,4,용산구,"[용산구청]코로나 290~298번 확진자(9명)발생. 역학조사중 / 거리두기, 마스크착용 등 방역수칙 준수 바랍니다. blog.naver.com/ysnblog"
2020,12,10,18,4,은평구,[은평구청]은평 468~478번 확진자 발생. 역학조사 진행중. 상세 내용은 추후 홈페이지 및 블로그 참고바랍니다 blog.naver.com/eunpyeonggu
2020,12,10,18,9,강남구,[강남구청] 643~658번 확진자 발생(gangnam.go.kr). 방역수칙 준수는 아무리 강조해도 지나치지 않습니다. 마스크 착용과 거리두기 꼭 지켜주세요
2020,12,10,18,18,강서구,[강서구청] 강서구 확진자 가족 등 환자 18명 발생 안내. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi
2020,12,10,18,26,서대문구,"[서대문구청]코로나19. 326~333번째 확진자 발생. 역학조사 중. 자세한 사항 구홈페이지, 블로그 공개 예정입니다 blog.naver.com/sdmstory"
2020,12,10,18,36,구로구,"[구로구청]코로나19 확진자 9명 발생(339~347번), 역학조사후 동선공개, 구청 블로그(홈페이지) 참고바랍니다 blog.naver.com/digital9ro"
2020,12,10,18,54,강동구,[강동구청]12.10.(목) 18시기준 코로나19 확진자 11명 발생 및 역학조사 결과안내. 세부내용은 홈페이지(c19.gd.go.kr) 참고해 주시기 바랍니다.
2020,12,10,19,9,동대문구,"[동대문구청]381~389번 확진자 발생, ddm4you.blog.me 참조하시고, 식당에서도 음식섭취 전,후 마스크를 착용하시고 식사할 때는 대화를 자제해주세요"
2020,12,10,19,25,동작구,"[동작구청]528~533번째 확진자(완치자 334명) 발생, 구 홈페이지 및 블로그, SNS확인 바랍니다. blog.naver.com/dongjaksaran"
2020,12,10,19,27,영등포구,[영등포구청] 코로나 확진자 7명 발생. 상세내용은 구청홈페이지 확인바랍니다. ☞ corona.ydp.go.kr
2020,12,10,19,39,중랑구,[중랑구청] 427~443번 확진자 역학조사 및 방역완료. 세부내용 홈페이지 및 블로그 blog.naver.com/jung_nang_gu 참조 바랍니다.
2020,12,10,20,30,광진구,"[광진구청] 257번 확진자 발생, 250~256번 및 타지역확진자 동선 알림. 타지역확진자 동선 중 상호공개업소(gwangjin.go.kr)확인후 검사바랍니다."
2020,12,11,9,36,도봉구,"[도봉구청]12. 11(금) 확진자 6명 발생(382~387번 쌍문2동, 창2동 2, 창4동 2, 방학3동). 역학조사결과 이동동선 및 조치사항 홈페이지 공개예정"
2020,12,11,10,3,노원구,"[노원구청] 오늘(12.11) 오전 확진자1명(상계6·7동) 발생(568번). 동선역학조사후 홈페이지, blog.naver.com/goodnowon 공개하겠습니다"
2020,12,11,10,18,성북구,[성북구청] 536~541번 확진자 발생. 거주지 등 방역 완료. 자세한 사항은 홈페이지 및 블로그 참고바랍니다. blog.naver.com/storysb
2020,12,11,10,21,강동구,[강동구청]12.11.(금) 10시 기준 코로나19 확진자 2명 발생. 세부내용은 홈페이지(c19.gd.go.kr) 참고해 주시기 바랍니다.
2020,12,11,10,28,중랑구,"[중랑구청]12.11(금) 확진자 10명(444~453번,면목2,면목3.8,면목5,상봉1,상봉2,망우본,망우3)발생. 역학조사 완료즉시 홈페이지 공개 예정입니다."
2020,12,11,11,19,금천구,"[금천구청]확진자 10명(157~166번째) 발생, 사회적거리두기 준수, 증상 의심시 신속 검사, 카카오톡 채널 pf.kakao.com/_hUpLxb"
2020,12,11,11,49,성동구,"[성동구청] 12.11(금)확진자2명발생(275번,20대/276번,40대)/역학조사중/홈페이지 참고 c19.sd.go.kr"
2020,12,11,13,15,강북구,"[강북구청]확진자3명(244~246번)발생, 동선 홈페이지( gangbuk.go.kr/intro_gb.jsp )추후 공개예정. 유증상시 강북보건소 검사바랍니다."
2020,12,11,13,37,동작구,"[동작구청]534~547번째 확진자(완치자 334명)발생,상세내용 홈페이지 및 블로그 등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran"
2020,12,11,14,0,금천구,"[금천구청]167번째 확진자 발생, 병상 이송 및 자택 방역 예정, 사회적거리두기 동참 등 방역수칙 준수, 카카오톡 채널 pf.kakao.com/_hUpLxb"
2020,12,11,14,41,강서구,[강서구청] 11.29.(일)~12.6.(일) 성석교회(화곡동 836-14) 출입자 및 관련자는 가까운 보건소에서 검사받으시기 바랍니다.
2020,12,11,15,11,중랑구,"[중랑구청] 454~455번 추가확진자(면목7동, 신내1동)발생. 역학조사 진행 중. 완료 즉시 홈페이지 공개 예정입니다."
2020,12,11,15,36,강북구,"[강북구청]12.9.(수) 수정사우나(삼각산로 22길 18,소독완료)여탕 방문자는 즉시 강북보건소(평일09~21,주말09~18) 검사 바랍니다.☎901-7704"
2020,12,11,16,0,노원구,"[노원구청] 오늘(12.11) 오후 확진자 5명 발생(569~573번). 동선 역학조사 후 홈페이지, blog.naver.com/goodnowon에 공개하겠습니다"
2020,12,11,16,16,성동구,"[성동구청] 12.11(금)확진자10명추가발생(277~286번/10~20대3명,30~50대4명,60~70대3명) 역학조사중 c19.sd.go.kr"
2020,12,11,17,10,영등포구,[영등포구청] 코로나 확진자 7명 발생. 상세내용은 구청홈페이지 확인바랍니다. ☞ corona.ydp.go.kr
2020,12,11,17,20,도봉구,"[도봉구청]12.11(금) 추가확진자 6명 발생(388~393번, 도봉1동 1, 도봉2동 1, 창2동 3, 쌍문4동 1). 역학조사결과 조치사항 홈페이지 공개예정"
2020,12,11,17,32,서초구,"[서초구청]618~627번째 확진자 발생. 상세내용 홈페이지(seocho.go.kr) 확인. 외출·모임 자제, 마스크 착용, 거리두기 등 방역수칙 준수바랍니다."
2020,12,11,17,34,종로구,[종로구청]관내 158~160번 확진자 발생. 역학조사중이며 추후 공개 예정. 타지역 539~570번 이동동선 공개 blog.naver.com/jongno0401
2020,12,11,17,35,강북구,"[강북구청]확진자 8명(247~254번)발생, 동선 홈페이지( gangbuk.go.kr/intro_gb.jsp )추후 공개예정. 유증상시 강북보건소 검사바랍니다."
2020,12,11,17,38,마포구,[마포구청] 확진자 12명 발생. 역학조사 진행 중이며 동선은 추후 홈페이지 및 블로그 참고바랍니다. blog.naver.com/prmapo77
2020,12,11,17,39,중구,[중구청] 161~166번째 확진자 발생. 자세한 내용은 중구청 홈페이지를 참고하시기 바랍니다. vo.la/quyly
2020,12,11,17,46,동작구,"[동작구청]548~555번째 확진자(완치자 334명)발생,상세내용 홈페이지 및 블로그 등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran"
2020,12,11,17,50,서대문구,"[서대문구청]코로나19. 334~341번째 확진자 발생. 역학조사 중. 자세한 사항 구홈페이지, 블로그 공개 예정입니다 blog.naver.com/sdmstory"
